tweet_id,favorites,retweet_count
730924654643314689,6034,1937
730573383004487680,4804,2090
730427201120833536,3426,1026
730211855403241472,3751,1038
730196704625098752,4750,1859
729854734790754305,3956,1102
729838605770891264,1689,374
729823566028484608,3901,1223
729463711119904772,5680,2270
729113531270991872,1841,316
728986383096946689,3084,805
728760639972315136,4590,1664
728751179681943552,2712,664
728653952833728512,3253,1015
728409960103686147,4820,1957
728387165835677696,3633,944
728046963732717569,4219,1174
728035342121635841,4481,1633
728015554473250816,4042,1084
727685679342333952,2908,631
727644517743104000,5753,1710
727524757080539137,4395,1193
727314416056803329,3277,722
727286334147182592,3001,796
727175381690781696,3846,1358
727155742655025152,3556,1300
726935089318363137,6743,2387
726887082820554753,3771,1494
726828223124897792,3495,983
726224900189511680,4345,1120
725842289046749185,6941,2613
725786712245440512,4094,1341
725729321944506368,5107,1748
725458796924002305,1391,605
724983749226668032,3661,1281
724771698126512129,2303,623
724405726123311104,5188,1617
724049859469295616,4244,1740
724046343203856385,2606,544
724004602748780546,4107,1507
723912936180330496,3813,1208
723688335806480385,7524,2873
723673163800948736,2956,871
723179728551723008,5208,1822
722974582966214656,4030,1532
722613351520608256,4863,1602
721503162398597120,4529,1791
721001180231503872,2483,598
720785406564900865,3048,752
720775346191278080,2409,647
720415127506415616,4045,1467
720389942216527872,6237,2448
720340705894408192,2806,957
720059472081784833,3789,1103
720043174954147842,4820,1966
719991154352222208,4750,1703
719704490224398336,4449,1395
719551379208073216,4947,1856
719367763014393856,2742,728
719339463458033665,4347,1205
719332531645071360,3360,927
718971898235854848,3422,1052
718939241951195136,5150,1720
718631497683582976,18521,7862
718613305783398402,2395,472
718540630683709445,2407,996
718460005985447936,2647,514
718454725339934721,4771,1479
718246886998687744,1870,487
718234618122661888,3791,966
717841801130979328,2405,592
717790033953034240,2824,1087
717537687239008257,5665,1812
717428917016076293,1580,436
717421804990701568,3100,822
717047459982213120,6172,1884
717009362452090881,3183,942
716802964044845056,4208,1146
716791146589110272,8023,1544
716730379797970944,1207,416
716447146686459905,12805,5740
716439118184652801,2334,204
716285507865542656,2713,1031
716080869887381504,6650,1857
715928423106027520,3129,859
715758151270801409,3652,1404
715733265223708672,4564,1651
715704790270025728,2734,557
715696743237730304,3839,1263
715680795826982913,4219,1574
715360349751484417,5368,1529
715342466308784130,2986,682
715220193576927233,2379,636
715200624753819648,5047,1838
715009755312439296,4076,1200
714982300363173890,3662,1014
714962719905021952,7210,4166
714957620017307648,4056,1383
714631576617938945,3208,973
714606013974974464,3561,905
714485234495041536,2626,1103
714258258790387713,2973,710
714251586676113411,3207,820
714214115368108032,2231,852
714141408463036416,4238,1367
713919462244790272,3231,777
713909862279876608,1860,528
713900603437621249,2776,725
713761197720473600,4772,1341
713411074226274305,4359,1274
713177543487135744,7089,2782
713175907180089344,4379,1445
712809025985978368,18714,6595
712717840512598017,12110,4872
712668654853337088,4102,1191
712438159032893441,5225,1536
712309440758808576,237,25
712097430750289920,3711,1013
712092745624633345,2888,867
712085617388212225,3211,476
712065007010385924,2223,609
711998809858043904,0,125
711968124745228288,7907,2254
711743778164514816,2786,968
711732680602345472,8667,4021
711694788429553666,32293,17972
711652651650457602,3789,897
711363825979756544,3578,1109
711306686208872448,3243,721
711008018775851008,2949,601
710997087345876993,4484,1364
710844581445812225,2496,672
710833117892898816,2641,520
710658690886586372,2263,548
710609963652087808,4718,2326
710588934686908417,4454,1824
710296729921429505,2332,721
710283270106132480,2110,513
710272297844797440,4449,1229
710269109699739648,2351,1095
710153181850935296,2853,875
710140971284037632,2704,861
710117014656950272,5381,1951
709918798883774466,3433,1069
709901256215666688,651,99
709852847387627521,3455,1182
709566166965075968,3481,1180
709556954897764353,3230,1052
709519240576036864,1467,233
709449600415961088,2180,560
709409458133323776,2567,669
709225125749587968,2372,565
709207347839836162,12301,5667
709198395643068416,2395,633
709179584944730112,1965,659
709158332880297985,2004,409
709042156699303936,4648,1598
708853462201716736,1772,649
708845821941387268,2927,880
708834316713893888,1655,492
708810915978854401,16184,6784
708738143638450176,2700,794
708711088997666817,2493,704
708479650088034305,2502,668
708469915515297792,3048,801
708400866336894977,15707,9859
708356463048204288,3517,1290
708349470027751425,2304,722
708149363256774660,4214,1526
708130923141795840,3321,837
708119489313951744,2647,964
708109389455101952,1914,542
708026248782585858,4323,1897
707995814724026368,3082,1106
707983188426153984,49,2
707969809498152960,2652,950
707776935007539200,3229,942
707741517457260545,2447,602
707738799544082433,4012,2416
707693576495472641,3340,967
707629649552134146,2535,856
707610948723478529,16689,6230
707420581654872064,2231,681
707411934438625280,2264,587
707387676719185920,3436,1262
707377100785885184,3220,1071
707315916783140866,2431,631
707297311098011648,2724,768
707059547140169728,2549,660
707038192327901184,2150,771
707021089608753152,4012,1331
707014260413456384,2270,588
706904523814649856,14336,7709
706901761596989440,2018,583
706681918348251136,3249,961
706644897839910912,2528,1070
706593038911545345,2119,621
706538006853918722,3419,1407
706516534877929472,3063,1020
706346369204748288,3394,907
706310011488698368,20957,7775
706291001778950144,1668,472
706265994973601792,2689,922
706169069255446529,3842,2165
706166467411222528,5078,1576
706153300320784384,1458,380
705975130514706432,3054,719
705970349788291072,3120,879
705898680587526145,2321,539
705786532653883392,1903,508
705591895322394625,3114,1130
705475953783398401,2906,893
705442520700944385,4353,1595
705428427625635840,3751,1651
705239209544720384,2952,739
705223444686888960,2545,785
705102439679201280,2106,509
705066031337840642,2150,611
704871453724954624,4214,1097
704859558691414016,2217,530
704847917308362754,4989,1498
704819833553219584,2598,967
704761120771465216,6538,2876
704499785726889984,2865,996
704491224099647488,740,76
704480331685040129,3333,1052
704364645503647744,7864,3488
704347321748819968,1553,345
704134088924532736,1479,449
704113298707505153,1820,565
704054845121142784,2878,899
703774238772166656,1814,452
703769065844768768,3221,1127
703631701117943808,2530,671
703611486317502464,3781,1500
703425003149250560,3747,1346
703407252292673536,2401,686
703382836347330562,3458,1124
703356393781329922,1880,380
703268521220972544,1950,539
703079050210877440,7274,3015
703041949650034688,25922,12250
702932127499816960,2537,711
702899151802126337,1590,446
702684942141153280,3178,1057
702671118226825216,2164,550
702598099714314240,12049,3370
702539513671897089,2842,945
702332542343577600,3129,1524
702321140488925184,3225,1027
702276748847800320,2426,755
702217446468493312,4690,1318
701981390485725185,3394,975
701952816642965504,3794,1007
701889187134500865,3481,1363
701805642395348998,3354,1644
701601587219795968,2065,443
701570477911896070,2770,911
701545186879471618,2621,599
701214700881756160,12018,5002
700890391244103680,2189,558
700864154249383937,2556,611
700847567345688576,2415,494
700796979434098688,2399,924
700747788515020802,22483,9121
700518061187723268,2567,785
700505138482569216,2255,557
700462010979500032,4061,1760
700167517596164096,2595,717
700151421916807169,2207,661
700143752053182464,7420,2666
700062718104104960,2608,679
700029284593901568,2043,577
700002074055016451,3267,1315
699801817392291840,3011,935
699788877217865730,2198,503
699779630832685056,2698,1212
699775878809702401,1933,595
699691744225525762,10127,4531
699446877801091073,5860,2571
699434518667751424,2131,506
699423671849451520,1337,320
699413908797464576,2047,619
699370870310113280,1859,431
699323444782047232,3099,850
699088579889332224,2212,622
699079609774645248,2411,645
699072405256409088,2925,1175
699060279947165696,3687,1768
699036661657767936,2565,1182
698989035503689728,3297,955
698953797952008193,2636,889
698907974262222848,2500,614
698710712454139905,2426,669
698703483621523456,1426,371
698635131305795584,1277,336
698549713696649216,2283,615
698355670425473025,1817,439
698342080612007937,2233,941
698262614669991936,4691,1968
698195409219559425,16523,5878
698178924120031232,2771,730
697995514407682048,1496,329
697990423684476929,3240,1270
697943111201378304,2354,664
697881462549430272,2972,1154
697630435728322560,1715,531
697616773278015490,3102,995
697596423848730625,2971,1241
697575480820686848,2013,493
697516214579523584,2017,1094
697482927769255936,2382,656
697463031882764288,3372,1376
697270446429966336,4624,1841
697259378236399616,3247,985
697255105972801536,2998,1145
697242256848379904,2476,657
696900204696625153,3121,1004
696894894812565505,2312,672
696886256886657024,4775,1765
696877980375769088,2407,703
696754882863349760,1460,356
696744641916489729,2036,920
696713835009417216,2346,637
696518437233913856,3846,1685
696490539101908992,1197,139
696488710901260288,2482,1002
696405997980676096,3155,1137
696100768806522880,1897,640
695816827381944320,2968,1146
695794761660297217,3113,755
695767669421768709,1826,729
695629776980148225,4499,2052
695446424020918272,4336,1782
695409464418041856,8549,3510
695314793360662529,3579,1423
695095422348574720,2596,602
695074328191332352,2801,1071
695064344191721472,1577,582
695051054296211456,2624,779
694925794720792577,2650,902
694905863685980160,2709,920
694669722378485760,35270,14106
694356675654983680,1480,282
694352839993344000,2001,604
694342028726001664,1556,478
694329668942569472,1967,494
694206574471057408,4105,2005
694183373896572928,2916,913
694001791655137281,3351,1009
693993230313091072,1849,395
693942351086120961,1720,362
693647888581312512,2635,574
693644216740769793,1328,122
693642232151285760,2498,406
693629975228977152,2410,779
693622659251335168,1506,368
693590843962331137,4970,1923
693582294167244802,1615,242
693486665285931008,1746,623
693280720173801472,3299,1215
693267061318012928,2344,802
693262851218264065,2176,490
693231807727280129,2829,724
693155686491000832,7769,3157
693109034023534592,1685,600
693095443459342336,1825,450
692919143163629568,2638,739
692905862751522816,2386,852
692901601640583168,1732,592
692894228850999298,2225,783
692828166163931137,2818,868
692752401762250755,6706,3574
692568918515392513,4291,1506
692535307825213440,3113,1336
692530551048294401,1806,406
692423280028966913,1457,224
692417313023332352,9229,3397
692187005137076224,2495,800
692158366030913536,2118,775
692142790915014657,1624,388
692041934689402880,3360,1245
692017291282812928,2847,940
691820333922455552,3901,1628
691793053716221953,8027,4153
691756958957883396,2809,978
691675652215414786,1926,499
691483041324204033,2352,557
691459709405118465,3989,1120
691444869282295808,2607,836
691416866452082688,19029,7502
691321916024623104,2528,652
691096613310316544,2922,866
690989312272396288,5816,2824
690959652130045952,3526,1224
690938899477221376,4021,1913
690932576555528194,3229,997
690735892932222976,3724,1245
690728923253055490,2146,508
690690673629138944,2289,806
690649993829576704,1282,272
690607260360429569,291,18
690597161306841088,1922,591
690400367696297985,1860,443
690374419777196032,3207,833
690360449368465409,2634,866
690348396616552449,1487,506
690248561355657216,1652,410
690015576308211712,2446,721
690005060500217858,3616,1655
689999384604450816,1396,360
689993469801164801,1435,442
689977555533848577,1350,437
689905486972461056,2410,689
689877686181715968,2991,1144
689835978131935233,2137,737
689661964914655233,3177,911
689659372465688576,10231,3784
689623661272240129,2199,630
689599056876867584,11480,5408
689557536375177216,2013,449
689517482558820352,3350,1402
689289219123089408,2226,923
689283819090870273,3220,1084
689280876073582592,1954,695
689275259254616065,1127,242
689255633275777024,2517,1066
689154315265683456,3032,982
689143371370250240,1991,499
688916208532455424,2672,852
688908934925697024,2082,750
688898160958271489,2061,766
688894073864884227,2206,675
688828561667567616,1357,366
688804835492233216,951,191
688789766343622656,2187,653
688547210804498433,2555,684
688519176466644993,2283,715
688385280030670848,9142,4405
688211956440801280,2209,815
688179443353796608,2105,576
688116655151435777,2782,759
688064179421470721,1705,355
687841446767013888,5377,2459
687826841265172480,2707,1103
687818504314159109,2439,932
687807801670897665,2363,706
687732144991551489,1727,653
687704180304273409,2392,827
687664829264453632,1907,503
687494652870668288,1866,567
687480748861947905,1575,235
687476254459715584,1955,523
687460506001633280,2030,539
687399393394311168,1861,607
687317306314240000,19861,9013
687312378585812992,4288,1865
687127927494963200,5351,2230
687124485711986689,2143,498
687109925361856513,5708,2413
687102708889812993,2308,965
687096057537363968,2203,595
686947101016735744,8506,3143
686760001961103360,3467,1357
686749460672679938,3419,1429
686730991906516992,4070,1178
686683045143953408,2780,786
686618349602762752,3650,1342
686606069955735556,1859,535
686394059078897668,1715,682
686386521809772549,3208,863
686377065986265092,2164,555
686358356425093120,2149,656
686286779679375361,3940,1634
686050296934563840,2182,716
686035780142297088,1136,115
686034024800862208,3037,1125
686007916130873345,2447,401
686003207160610816,1799,614
685973236358713344,2068,515
685943807276412928,1604,579
685906723014619143,7395,2822
685681090388975616,2001,119
685667379192414208,2327,553
685663452032069632,3180,1427
685641971164143616,2891,763
685547936038666240,32425,15331
685532292383666176,2996,1139
685325112850124800,9312,3889
685321586178670592,2611,625
685315239903100929,3255,1023
685307451701334016,2037,432
685268753634967552,3046,1178
685198997565345792,2304,656
685169283572338688,4054,1404
684969860808454144,2356,361
684959798585110529,6726,3066
684940049151070208,3163,1027
684926975086034944,3432,455
684914660081053696,3463,1428
684902183876321280,1839,519
684880619965411328,2055,797
684830982659280897,34500,21291
684800227459624960,2692,986
684594889858887680,8779,3441
684588130326986752,4059,1381
684567543613382656,2969,1189
684538444857667585,2612,933
684481074559381504,3824,1151
684460069371654144,1939,552
684241637099323392,8002,3214
684225744407494656,1204,203
684222868335505415,3756,1339
684200372118904832,2117,1019
684195085588783105,1873,499
684188786104872960,3439,1149
684177701129875456,1991,655
684147889187209216,2944,1491
684122891630342144,1976,461
684097758874210310,4051,1404
683857920510050305,3748,1101
683852578183077888,1906,340
683849932751646720,2562,945
683834909291606017,2586,1093
683828599284170753,2756,1050
683773439333797890,3295,1323
683742671509258241,6367,3235
683515932363329536,7217,2829
683498322573824003,3124,947
683481228088049664,2621,981
683462770029932544,2387,662
683449695444799489,3828,1579
683391852557561860,7529,2358
683357973142474752,2857,901
683142553609318400,2827,1022
683111407806746624,3349,894
683098815881154561,2132,645
683078886620553216,1959,551
683030066213818368,2134,729
682962037429899265,36208,16212
682808988178739200,1754,165
682788441537560576,2435,1087
682750546109968385,1497,428
682697186228989953,1293,355
682662431982772225,3009,1058
682638830361513985,2046,585
682429480204398592,3379,1131
682406705142087680,7447,1733
682393905736888321,2198,654
682389078323662849,1630,451
682303737705140231,3004,957
682259524040966145,4061,1177
682242692827447297,3182,1137
682088079302213632,17933,9664
682059653698686977,4861,1643
682047327939461121,3139,921
682032003584274432,6479,1962
682003177596559360,3070,1491
681981167097122816,2766,1014
681891461017812993,2429,799
681694085539872773,12605,3986
681679526984871937,1742,431
681654059175129088,2598,909
681610798867845120,1869,457
681579835668455424,3492,1275
681523177663676416,14050,5643
681340665377193984,1617,273
681339448655802368,9127,4008
681320187870711809,2602,727
681302363064414209,3866,1781
681297372102656000,3161,933
681281657291280384,3178,1082
681261549936340994,1431,266
681242418453299201,1460,520
681231109724700672,2367,474
681193455364796417,3630,1444
680970795137544192,2384,643
680959110691590145,4503,1966
680940246314430465,3154,1024
680934982542561280,2053,427
680913438424612864,2361,610
680889648562991104,1731,357
680836378243002368,3401,1295
680805554198020098,2121,654
680801747103793152,2343,805
680798457301471234,2801,1010
680609293079592961,2580,684
680583894916304897,3561,1306
680497766108381184,4160,1871
680494726643068929,1685,477
680473011644985345,2496,733
680440374763077632,1421,490
680221482581123072,1439,289
680206703334408192,2771,1138
680191257256136705,2106,485
680176173301628928,3823,1515
680161097740095489,2281,721
680145970311643136,3539,1703
680130881361686529,2245,920
680115823365742593,2670,880
680100725817409536,3509,1341
680085611152338944,12585,8792
680070545539371008,2532,842
679877062409191424,1950,636
679872969355714560,2147,650
679862121895714818,2403,603
679854723806179328,2796,1203
679844490799091713,2322,743
679828447187857408,35577,13688
679777920601223168,3044,1076
679736210798047232,2054,774
679729593985699840,2126,807
679722016581222400,1632,458
679530280114372609,4696,2031
679527802031484928,2584,705
679511351870550016,3292,1233
679503373272485890,3109,1434
679475951516934144,2051,624
679462823135686656,30922,18332
679405845277462528,2324,1171
679158373988876288,20829,7831
679148763231985668,2717,997
679132435750195208,2921,1125
679111216690831360,5842,2522
679062614270468097,16575,7861
679047485189439488,2200,647
679001094530465792,2770,1188
678991772295516161,2241,1124
678969228704284672,1605,443
678800283649069056,2509,869
678798276842360832,3381,1127
678774928607469569,2747,880
678767140346941444,3454,1322
678764513869611008,1601,462
678755239630127104,6934,3187
678740035362037760,3665,1625
678708137298427904,5473,2364
678675843183484930,2795,1416
678643457146150913,1995,389
678446151570427904,3909,1498
678424312106393600,5342,2469
678410210315247616,4110,1750
678399652199309312,78275,30965
678396796259975168,1554,402
678389028614488064,1823,410
678380236862578688,2377,879
678341075375947776,1692,517
678334497360859136,1274,244
678278586130948096,11155,5922
678255464182861824,1551,354
678023323247357953,1866,370
678021115718029313,13287,6150
677961670166224897,3334,1637
677918531514703872,1305,395
677895101218201600,4704,2007
677716515794329600,2978,950
677700003327029250,3309,1405
677698403548192770,1198,309
677687604918272002,2431,820
677673981332312066,3249,1456
677662372920729601,1898,924
677644091929329666,1804,777
677573743309385728,2077,683
677565715327688705,1269,448
677557565589463040,2386,1119
677547928504967168,6769,3563
677530072887205888,1035,221
677335745548390400,2965,1713
677334615166730240,1306,277
677331501395156992,1056,228
677328882937298944,3552,1457
677314812125323265,1595,517
677301033169788928,1201,390
677269281705472000,1921,683
677228873407442944,3453,1589
677187300187611136,2665,887
676975532580409345,2696,1032
676957860086095872,2181,787
676949632774234114,1267,382
676948236477857792,2100,834
676946864479084545,1685,353
676942428000112642,2007,724
676936541936185344,12361,4774
676916996760600576,2890,1750
676897532954456065,2183,704
676864501615042560,2038,684
676821958043033607,22240,15026
676819651066732545,1762,642
676811746707918848,1380,410
676776431406465024,4852,1961
676617503762681856,2802,926
676613908052996102,1048,193
676606785097199616,1836,415
676603393314578432,1126,371
676593408224403456,4411,2080
676590572941893632,891,116
676588346097852417,2239,755
676582956622721024,1156,264
676575501977128964,2496,1080
676533798876651520,1819,533
676496375194980353,1472,513
676470639084101634,11256,4499
676440007570247681,1665,638
676430933382295552,1352,328
676263575653122048,2015,520
676237365392908289,1167,275
676219687039057920,74034,29937
676215927814406144,1677,553
676191832485810177,2206,998
676146341966438401,1855,637
676121918416756736,2093,1122
676101918813499392,2737,1125
676098748976615425,2901,1365
676089483918516224,1266,423
675898130735476737,1557,554
675891555769696257,2048,823
675888385639251968,2291,921
675878199931371520,4031,1351
675870721063669760,1567,545
675853064436391936,2601,1243
675849018447167488,909,138
675845657354215424,2189,844
675822767435051008,1472,518
675820929667219457,1010,227
675798442703122432,9912,3297
675781562965868544,1569,450
675740360753160193,1122,328
675710890956750848,1814,780
675707330206547968,1900,657
675706639471788032,622,90
675534494439489536,1771,395
675531475945709568,1140,365
675522403582218240,999,275
675517828909424640,1242,449
675501075957489664,16556,5603
675497103322386432,3020,1237
675489971617296384,1246,567
675483430902214656,1779,939
675432746517426176,1462,548
675372240448454658,1622,497
675362609739206656,1019,221
675354435921575936,31302,16092
675349384339542016,3775,2180
675334060156301312,2658,1233
675166823650848770,3425,1520
675153376133427200,5990,2463
675149409102012420,3611,1613
675147105808306176,902,220
675146535592706048,1132,283
675145476954566656,2047,853
675135153782571009,1254,456
675113801096802304,1872,754
675111688094527488,920,240
675109292475830276,2691,1088
675047298674663426,1026,306
675015141583413248,2594,1126
675006312288268288,939,212
675003128568291329,1498,440
674999807681908736,2151,1058
674805413498527744,824,341
674800520222154752,2889,814
674793399141146624,2398,1041
674790488185167872,1056,240
674788554665512960,776,203
674781762103414784,1923,1140
674774481756377088,1065,449
674767892831932416,1745,746
674764817387900928,756,227
674754018082705410,1311,421
674752233200820224,1405,444
674743008475090944,1340,522
674742531037511680,464,49
674739953134403584,1055,369
674737130913071104,618,83
674690135443775488,1097,452
674670581682434048,1542,614
674664755118911488,876,238
674646392044941312,1371,466
674644256330530816,991,259
674638615994089473,1619,558
674632714662858753,1445,547
674606911342424069,898,93
674468880899788800,5963,1936
674447403907457024,1020,344
674436901579923456,1064,369
674422304705744896,1370,517
674416750885273600,662,131
674410619106390016,1148,439
674394782723014656,1451,545
674372068062928900,814,301
674330906434379776,543,72
674318007229923329,1346,498
674307341513269249,10880,6617
674291837063053312,14062,5576
674271431610523648,1495,696
674269164442398721,871,219
674265582246694913,1565,802
674262580978937856,1251,430
674255168825880576,1400,516
674082852460433408,728,158
674075285688614912,946,270
674063288070742018,6099,2078
674053186244734976,3151,1230
674051556661161984,1388,465
674045139690631169,1340,609
674042553264685056,687,121
674038233588723717,1057,399
674036086168010753,816,194
674024893172875264,1699,1161
674019345211760640,1078,287
674014384960745472,1490,605
674008982932058114,1141,338
673956914389192708,1866,909
673919437611909120,1118,353
673906403526995968,3036,1549
673887867907739649,901,242
673716320723169284,2947,711
673715861853720576,3377,1957
673711475735838725,996,283
673709992831262724,800,255
673708611235921920,1027,271
673707060090052608,1050,371
673705679337693185,1206,390
673700254269775872,1365,538
673697980713705472,3779,1861
673689733134946305,1660,611
673688752737402881,1206,468
673686845050527744,1367,407
673680198160809984,1306,439
673662677122719744,1196,347
673656262056419329,689,222
673636718965334016,1049,341
673612854080196609,1526,680
673583129559498752,1142,339
673580926094458881,793,260
673576835670777856,1320,534
673363615379013632,979,289
673359818736984064,1380,636
673355879178194945,1433,541
673352124999274496,1589,511
673350198937153538,717,197
673345638550134785,2396,1193
673343217010679808,922,256
673342308415348736,1212,541
673320132811366400,12821,7440
673317986296586240,838,239
673295268553605120,7177,2996
673270968295534593,1021,344
673240798075449344,1361,675
673213039743795200,2131,792
673148804208660480,1620,592
672997845381865473,1884,675
672995267319328768,905,273
672988786805112832,938,271
672984142909456390,1201,515
672980819271634944,1734,956
672975131468300288,1592,851
672970152493887488,907,338
672968025906282496,1266,514
672964561327235073,1363,611
672902681409806336,1304,465
672898206762672129,859,401
672884426393653248,1471,797
672877615439593473,987,332
672834301050937345,1248,536
672828477930868736,1189,462
672640509974827008,931,298
672622327801233409,1233,460
672614745925664768,1167,550
672609152938721280,1055,369
672604026190569472,1055,379
672594978741354496,1269,582
672591762242805761,907,320
672591271085670400,684,177
672538107540070400,981,343
672523490734551040,599,160
672488522314567680,1058,411
672482722825261057,1070,563
672481316919734272,688,122
672475084225949696,1376,661
672466075045466113,1291,501
672272411274932228,6140,3172
672267570918129665,1416,584
672264251789176834,1082,318
672256522047614977,2687,1449
672254177670729728,1369,701
672248013293752320,1649,565
672245253877968896,650,145
672239279297454080,855,306
672231046314901505,1737,953
672222792075620352,751,202
672205392827572224,2152,1088
672169685991993344,974,345
672160042234327040,836,339
672139350159835138,1654,654
672125275208069120,2272,1077
672095186491711488,949,347
672082170312290304,898,346
672068090318987265,1230,482
671896809300709376,8100,3951
671891728106971137,1252,541
671882082306625538,3292,1315
671879137494245376,1346,627
671874878652489728,1193,520
671866342182637568,1065,463
671855973984772097,854,408
671789708968640512,6726,3269
671768281401958400,1136,464
671763349865160704,1590,850
671744970634719232,1288,716
671743150407421952,717,225
671735591348891648,1371,707
671729906628341761,8090,4108
671561002136281088,12156,6821
671550332464455680,866,198
671547767500775424,1282,555
671544874165002241,1863,992
671542985629241344,1038,533
671538301157904385,881,364
671536543010570240,1111,384
671533943490011136,971,547
671528761649688577,799,242
671520732782923777,1328,499
671518598289059840,899,281
671511350426865664,1508,665
671504605491109889,6640,3351
671497587707535361,875,422
671488513339211776,949,451
671486386088865792,550,183
671485057807351808,724,221
671390180817915904,1371,700
671362598324076544,1048,279
671357843010908160,379,146
671355857343524864,459,113
671347597085433856,909,403
671186162933985280,697,196
671182547775299584,1062,316
671166507850801152,833,324
671163268581498880,1561,1032
671159727754231808,346,75
671154572044468225,675,206
671151324042559489,633,143
671147085991960577,634,202
671141549288370177,1094,620
671138694582165504,879,375
671134062904504320,705,179
671122204919246848,3310,2358
671115716440031232,1298,731
671109016219725825,1088,411
670995969505435648,1054,274
670842764863651840,23483,8194
670840546554966016,555,183
670838202509447168,1053,651
670833812859932673,416,114
670832455012716544,694,202
670826280409919488,5241,3824
670823764196741120,737,175
670822709593571328,574,90
670815497391357952,3015,1453
670811965569282048,1072,253
670807719151067136,1108,462
670804601705242624,1859,902
670803562457407488,324,83
670797304698376195,704,222
670792680469889025,784,257
670789397210615808,628,223
670786190031921152,568,190
670783437142401025,785,360
670782429121134593,1466,725
670780561024270336,752,270
670778058496974848,317,69
670764103623966721,1031,396
670755717859713024,417,101
670733412878163972,909,481
670727704916926465,792,337
670717338665226240,1130,455
670704688707301377,735,348
670691627984359425,559,228
670679630144274432,713,266
670676092097810432,234,38
670668383499735048,10153,4712
670474236058800128,1430,696
670468609693655041,338,82
670465786746662913,923,513
670452855871037440,523,192
670449342516494336,1146,610
670444955656130560,6398,1874
670442337873600512,615,188
670435821946826752,1002,483
670434127938719744,1339,606
670433248821026816,313,104
670428280563085312,1322,584
670427002554466305,493,148
670421925039075328,1243,600
670420569653809152,587,297
670417414769758208,544,303
670411370698022913,1921,838
670408998013820928,526,207
670403879788544000,408,143
670385711116361728,536,191
670374371102445568,713,252
670361874861563904,313,60
670338931251150849,405,101
670319130621435904,3701,1147
670303360680108032,411,123
670290420111441920,661,268
670093938074779648,976,312
670086499208155136,664,239
670079681849372674,2106,1151
670073503555706880,1484,741
670069087419133954,590,224
670061506722140161,723,312
670055038660800512,635,305
670046952931721218,616,161
670040295598354432,715,104
670037189829525505,564,257
670003130994700288,315,85
669993076832759809,307,79
669972011175813120,420,148
669970042633789440,285,52
669942763794931712,479,150
669926384437997569,358,92
669923323644657664,224,53
669753178989142016,764,373
669749430875258880,246,63
669684865554620416,487,84
669683899023405056,365,102
669682095984410625,334,128
669680153564442624,633,268
669661792646373376,771,407
669625907762618368,3340,1702
669603084620980224,905,340
669597912108789760,487,142
669583744538451968,1410,870
669573570759163904,414,130
669571471778410496,1508,954
669567591774625800,220,50
669564461267722241,369,115
669393256313184256,340,69
669375718304980992,1257,684
669371483794317312,469,168
669367896104181761,437,141
669363888236994561,594,214
669359674819481600,352,113
669354382627049472,2557,1205
669353438988365824,595,245
669351434509529089,410,169
669328503091937280,967,392
669327207240699904,546,114
669324657376567296,472,196
669216679721873412,1138,381
669214165781868544,414,150
669203728096960512,956,439
669037058363662336,623,293
669015743032369152,704,351
669006782128353280,550,229
669000397445533696,19868,5992
668994913074286592,420,209
668992363537309700,711,318
668989615043424256,637,311
668988183816871936,861,436
668986018524233728,525,155
668981893510119424,512,282
668979806671884288,758,328
668975677807423489,1238,547
668967877119254528,136,21
668960084974809088,668,230
668955713004314625,261,66
668932921458302977,246,53
668902994700836864,302,94
668892474547511297,380,139
668872652652679168,503,285
668852170888998912,427,151
668826086256599040,413,125
668815180734689280,527,247
668779399630725120,673,348
668655139528511488,495,205
668645506898350081,829,501
668643542311546881,826,496
668641109086707712,1016,508
668636665813057536,985,464
668633411083464705,2662,1507
668631377374486528,674,299
668627278264475648,296,107
668625577880875008,362,121
668623201287675904,1346,705
668620235289837568,187,38
668614819948453888,583,300
668587383441514497,1576,1005
668567822092664832,227,49
668544745690562560,485,214
668542336805281792,430,200
668537837512433665,241,67
668528771708952576,441,210
668507509523615744,310,98
668496999348633600,387,124
668484198282485761,405,220
668480044826800133,434,139
668466899341221888,842,481
668297328638447616,594,276
668291999406125056,230,29
668286279830867968,476,128
668274247790391296,777,222
668268907921326080,522,222
668256321989451776,1225,563
668248472370458624,909,450
668237644992782336,5860,2661
668226093875376128,283,96
668221241640230912,490,185
668204964695683073,527,184
668190681446379520,612,190
668171859951755264,459,182
668154635664932864,471,291
668142349051129856,547,262
668113020489474048,636,221
667937095915278337,1187,748
667924896115245057,278,104
667915453470232577,198,53
667911425562669056,467,278
667902449697558528,812,358
667886921285246976,1770,1007
667885044254572545,779,443
667878741721415682,373,111
667873844930215936,591,380
667866724293877760,2869,975
667861340749471744,230,74
667832474953625600,281,58
667806454573760512,994,459
667801013445750784,312,90
667793409583771648,668,309
667782464991965184,392,230
667773195014021121,221,51
667766675769573376,416,203
667728196545200128,361,143
667724302356258817,455,302
667550904950915073,0,31
667550882905632768,0,31
667549055577362432,5470,2111
667546741521195010,322,115
667544320556335104,812,493
667538891197542400,194,61
667534815156183040,775,494
667530908589760512,442,223
667524857454854144,1608,1051
667517642048163840,350,180
667509364010450944,6448,1997
667502640335572993,514,209
667495797102141441,495,249
667491009379606528,497,210
667470559035432960,244,89
667455448082227200,181,56
667453023279554560,296,83
667443425659232256,739,541
667437278097252352,425,222
